bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1961068,1562946,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",2,4,0,1,7
1961068,1562947,2025-04-30,Assembly,Reconsideration,5,0,0,2,7
1961069,1533532,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1961069,1577275,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1961070,1540851,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Public Safety]",5,1,0,0,6
1961070,1562917,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,2,9
1961070,1577694,2025-05-23,Assembly,"Do pass",11,2,0,2,15
1961071,1516564,2025-03-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,1,12
1961071,1522013,2025-03-19,Assembly,"Do pass",15,0,0,0,15
1961071,1533550,2025-04-01,Assembly,"AB 462 Lowenthal Third Reading Urgency",77,0,0,3,80
1961072,1556021,2025-04-22,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1961072,1567916,2025-05-07,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1961072,1572415,2025-05-15,Assembly,"AB 463 Michelle Rodriguez Consent Calendar Second Day Regular Session",69,0,0,10,79
1961073,1515251,2025-03-11,Assembly,"Do pass as amended, and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",8,0,0,1,9
1961073,1526972,2025-03-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,0,0,0,12
1961074,1535090,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,0,0,2,7
1961075,1522041,2025-03-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,0,0,0,10
1961075,1577141,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1961076,1542915,2025-04-09,Assembly,"Do pass as amended",9,0,0,1,10
1961076,1565240,2025-05-05,Assembly,"AB 467 Fong Assembly Third Reading",65,7,0,7,79
1961077,1542924,2025-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1961077,1577450,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1961079,1562964,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",8,1,0,1,10
1961079,1577290,2025-05-23,Assembly,"Do pass and be re-referred to the Committee on [Rules]",12,0,0,3,15
1961080,1525465,2025-03-24,Assembly,"Do pass",13,0,0,1,14
1961080,1544959,2025-04-10,Assembly,"AB 471 Hart Assembly Third Reading",66,2,0,11,79
1961081,1535048,2025-04-02,Assembly,"Do pass as amended, and be re-referred to the Committee on [Natural Resources] with recommendation: To Consent Calendar",18,0,0,0,18
1961081,1558709,2025-04-21,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",14,0,0,0,14
1961083,1527009,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Human Services]",8,3,0,1,12
1961083,1540933,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Revenue and Taxation] with recommendation: To Consent Calendar",6,0,0,0,6
1961083,1561037,2025-04-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1961083,1577835,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1961085,1485607,2025-02-10,Assembly,"Be adopted. To third reading",9,0,0,2,11
1961085,1517826,2025-03-13,Senate,"Special Consent ACR29 Irwin et al",36,0,0,4,40
1961086,1540867,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,0,0,6
1961086,1559419,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1961087,1554590,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1961087,1565292,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1961090,1540853,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1961090,1552894,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1961090,1577673,2025-05-23,Senate,"Do pass",6,0,0,1,7
1961090,1581745,2025-05-29,Senate,"Special Consent SB290 Smallwood-Cuevas",38,0,0,2,40
1961091,1552877,2025-04-21,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",11,0,0,0,11
1961091,1562750,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,0,0,0,13
1961091,1580486,2025-05-28,Senate,"Senate 3rd Reading SB291 Grayson",35,0,0,5,40
1961092,1562766,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",16,0,0,1,17
1961092,1573617,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1961092,1577795,2025-05-23,Senate,"Do pass",6,0,0,1,7
1961093,1542828,2025-04-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1961093,1559431,2025-04-28,Senate,"Placed on suspense file",7,0,0,0,7
1961093,1577701,2025-05-23,Senate,"Do pass",6,0,0,1,7
1961093,1581795,2025-05-29,Senate,"Special Consent SB293 Pérez",38,0,0,2,40
1961094,1556146,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",4,1,0,0,5
1961094,1562980,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,2,0,0,13
1961094,1573595,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1961094,1577928,2025-05-23,Senate,"Do pass",5,1,0,1,7
1961094,1580544,2025-05-28,Senate,"Senate 3rd Reading SB294 Reyes et al",28,10,0,2,40
1961095,1562860,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Public Safety]",11,2,0,0,13
1961095,1573566,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1961095,1577193,2025-05-23,Senate,"Do pass",5,1,0,1,7
1961096,1501963,2025-02-27,Senate,"Senate 3rd Reading SR15 Ochoa Bogh et al",36,0,0,3,39
1964662,1526956,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,1,0,2,9
1964663,1554515,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Public Safety]",18,0,0,0,18
1964663,1562821,2025-04-29,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1964663,1577907,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964664,1545038,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1964664,1577322,2025-05-23,Assembly,"Do pass",12,1,0,2,15
1964665,1561033,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1964665,1577937,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1964667,1528299,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Revenue and Taxation] with recommendation: To Consent Calendar",10,0,0,1,11
1964667,1561173,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1964667,1577647,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964668,1533531,2025-04-01,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",15,0,0,3,18
1964668,1577700,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964669,1528258,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1964669,1542823,2025-04-09,Assembly,"Do pass",14,0,0,1,15
1964669,1573622,2025-05-19,Assembly,"AB 482 Solache Assembly Third Reading",74,1,0,4,79
1964670,1535042,2025-04-01,Assembly,"Do pass",9,4,0,2,15
1964670,1538938,2025-04-07,Assembly,"AB 483 Irwin Assembly Third Reading",47,12,0,20,79
1964671,1540870,2025-04-08,Assembly,"Do pass. To Consent Calendar",12,0,0,0,12
1964671,1552931,2025-04-21,Assembly,"AB 484 Dixon Consent Calendar Second Day Regular Session",73,0,0,6,79
1964672,1521984,2025-03-19,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,0,0,2,7
1964672,1577608,2025-05-23,Assembly,"Do pass",11,0,0,4,15
1964673,1526928,2025-03-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1964673,1577627,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1964674,1535102,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,0,0,17
1964674,1577169,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964676,1533592,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Privacy and Consumer Protection]",17,0,0,1,18
1964676,1556016,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",14,0,0,1,15
1964676,1577242,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964678,1525436,2025-03-24,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,3,0,2,14
1964679,1533466,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1964679,1555956,2025-04-23,Assembly,"Do pass",15,0,0,0,15
1964679,1565301,2025-05-05,Assembly,"AB 492 Valencia Assembly Third Reading",76,0,0,3,79
1964680,1520449,2025-03-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,1,9
1964680,1521986,2025-03-19,Assembly,"Do pass as amended",15,0,0,0,15
1964680,1533534,2025-04-01,Assembly,"AB 493 Harabedian Third Reading Urgency",77,0,0,3,80
1964682,1554469,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Human Services]",9,1,0,2,12
1964682,1562754,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,0,1,7
1964682,1577486,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1964685,1526933,2025-03-25,Assembly,"Do pass. To Consent Calendar",12,0,0,0,12
1964685,1533499,2025-04-01,Assembly,"AB 498 Michelle Rodriguez Consent Calendar Second Day",76,0,0,4,80
1964686,1526942,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,0,0,3,15
1964686,1577651,2025-05-23,Assembly,"Do pass",12,0,0,3,15
1964687,1542815,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Education]",10,0,0,0,10
1964687,1564248,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1964687,1571550,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1964687,1577829,2025-05-23,Assembly,"AB 500 Quirk-Silva Assembly Third Reading",73,0,0,6,79
1964689,1528319,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1964689,1542936,2025-04-09,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1964689,1557527,2025-04-24,Assembly,"AB 502 Pellerin Consent Calendar Second Day Regular Session",75,0,0,4,79
1964690,1544951,2025-04-09,Assembly,"Do pass. To Consent Calendar",9,0,0,0,9
1964690,1557563,2025-04-24,Assembly,"AB 503 Mark González Consent Calendar Second Day Regular Session",75,0,0,4,79
1964693,1540838,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Business and Professions] with recommendation: To Consent Calendar",12,0,0,0,12
1964693,1554650,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",18,0,0,0,18
1964693,1577443,2025-05-23,Assembly,"Do pass",11,0,0,4,15
1964694,1558372,2025-04-24,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",10,0,0,2,12
1964694,1564242,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,1,10
1964694,1571527,2025-05-14,Assembly,"Do pass",10,0,0,5,15
1964694,1577404,2025-05-23,Assembly,"AB 507 Haney Assembly Third Reading",64,1,0,14,79
1964695,1554672,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1964696,1521963,2025-03-19,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",19,0,0,3,22
1964696,1577524,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964697,1555971,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,0,0,3,16
1964698,1533504,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,0,1,18
1964699,1555993,2025-04-22,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,0,0,3,16
1964699,1577154,2025-05-23,Assembly,"Do pass",12,0,0,3,15
1964701,1563034,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",13,0,0,0,13
1964702,1540886,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1964702,1556085,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1964702,1564214,2025-05-01,Assembly,"AB 515 Pacheco Consent Calendar Second Day Regular Session",76,0,0,3,79
1964703,1533513,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,0,1,18
1964703,1555970,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1964703,1564170,2025-05-01,Assembly,"AB 516 Kalra Consent Calendar Second Day Regular Session",76,0,0,3,79
1964704,1540818,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1964705,1542855,2025-04-09,Assembly,"Do pass as amended",10,1,0,1,12
1964705,1569745,2025-05-12,Assembly,"AB 518 Ward Assembly Third Reading",63,0,0,16,79
1964706,1554512,2025-04-22,Assembly,"Do pass",17,0,0,1,18
1964706,1565252,2025-05-05,Assembly,"AB 519 Berman Assembly Third Reading",74,0,0,5,79
1964708,1533528,2025-04-01,Assembly,"Do pass and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",17,0,0,1,18
1964708,1540800,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",12,0,0,0,12
1964708,1556067,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1964708,1564194,2025-05-01,Assembly,"AB 521 Carrillo Consent Calendar Second Day Regular Session",76,0,0,3,79
1964710,1564171,2025-04-30,Assembly,"Do pass as amended",8,1,0,1,10
1964710,1569929,2025-05-12,Assembly,"AB 523 Irwin Assembly Third Reading",70,4,0,5,79
1964711,1562806,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1964711,1577669,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1964712,1561034,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1964712,1571551,2025-05-14,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1964712,1577405,2025-05-23,Assembly,"AB 525 Lackey Assembly Third Reading",71,0,0,8,79
1964713,1535127,2025-04-02,Assembly,"Do pass as amended, and be re-referred to the Committee on [Natural Resources] with recommendation: To Consent Calendar",18,0,0,0,18
1964713,1558730,2025-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",14,0,0,0,14
1964714,1559495,2025-04-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1964714,1571557,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1964714,1579266,2025-05-27,Assembly,"AB 527 Papan Assembly Third Reading",76,0,0,3,79
1964715,1492780,2025-02-18,Assembly,"Be adopted. To third reading",10,0,0,1,11
1964716,1528244,2025-03-26,Senate,"Do pass, but first be re-referred to the Committee on [Military and Veterans Affairs]",5,0,0,0,5
1964716,1559383,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",4,0,0,1,5
1964716,1569795,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1964716,1577730,2025-05-23,Senate,"Do pass",6,0,0,1,7
1964716,1581711,2025-05-29,Senate,"Special Consent SB296 Archuleta et al",38,0,0,2,40
1964717,1544974,2025-04-09,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",10,0,0,1,11
1964717,1563008,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",12,0,0,1,13
1964717,1569855,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1964717,1577606,2025-05-23,Senate,"Do pass",6,0,0,1,7
1964717,1580481,2025-05-28,Senate,"Senate 3rd Reading SB297 Hurtado",37,0,0,3,40
1964718,1538982,2025-04-07,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",14,0,0,3,17
1964718,1562903,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1964718,1569791,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1964718,1577400,2025-05-23,Senate,"Do pass",6,0,0,1,7
1964719,1555930,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",4,3,0,0,7
1964719,1563020,2025-04-30,Senate,"Do pass as amended",6,1,0,1,8
1964721,1562761,2025-04-30,Senate,"Do pass",5,0,0,0,5
1964721,1580511,2025-05-28,Senate,"Senate 3rd Reading SB301 Grayson",32,1,0,7,40
1964722,1528297,2025-03-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1964722,1538920,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1964722,1577563,2025-05-23,Senate,"Do pass",6,0,0,1,7
1964722,1581725,2025-05-29,Senate,"Special Consent SB302 Padilla et al",38,0,0,2,40
1964723,1556075,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Public Safety]",11,2,0,0,13
1964723,1562991,2025-04-29,Senate,"Do pass as amended",5,1,0,0,6
